data_min,data_max,scale,min
208.18392944335938,539.8252563476562,0.0030153057501442642,-0.6277381995381893
225.45565032958984,519.582894897461,0.0033998890564156687,-0.7665241982626502
230.43085021972655,512.3146173095703,0.0035475615014087486,-0.8174676129763876
22.29275909542322,81.74266585206229,0.016820884246186392,-0.3749839202722329
5855900.0,128855300.0,8.130120959939642e-09,-0.047609175329310555
